source_file,annotator,sentence_id,sentence_text,token,start,stop,event_bio,event_bio_2,pmode_bio,pmode_bio_2
Metamorfosa_Samsa_-BI.txt,CURATION_USER,7,"Kamarnya, yang seperti kamar orang pada umumnya walaupun agak terlalu kecil, tampak tenang dikelilingi empat dinding.",dikelilingi,658,669,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,7,"Kamarnya, yang seperti kamar orang pada umumnya walaupun agak terlalu kecil, tampak tenang dikelilingi empat dinding.",empat,670,675,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,7,"Kamarnya, yang seperti kamar orang pada umumnya walaupun agak terlalu kecil, tampak tenang dikelilingi empat dinding.",dinding,676,683,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,7,"Kamarnya, yang seperti kamar orang pada umumnya walaupun agak terlalu kecil, tampak tenang dikelilingi empat dinding.",.,683,684,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,Kumpulan,685,693,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,contoh,694,700,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,kain,701,705,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,berserakan,706,716,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,di,717,719,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,atas,720,724,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,meja—Samsa,725,735,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,meja,725,729,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,amsa,731,735,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,adalah,736,742,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,penjual,743,750,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,keliling—dan,751,763,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,keliling—,751,760,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,an,761,763,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,di,764,766,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,atasnya,767,774,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,tergantung,775,785,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,lukisan,786,793,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,yang,794,798,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,ang,795,798,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,ia,799,801,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,potong,802,808,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,dari,809,813,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,ilustrasi,814,823,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,majalah,824,831,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,dan,832,835,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,an,833,835,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,kemudian,836,844,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,ia,845,847,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,bingkai,848,855,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,dengan,856,862,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,pigura,863,869,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,bersepuh,870,878,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,emas,879,883,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,yang,884,888,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,indah,889,894,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,8,Kumpulan contoh kain berserakan di atas meja—Samsa adalah penjual keliling—dan di atasnya tergantung lukisan yang ia potong dari ilustrasi majalah dan kemudian ia bingkai dengan pigura bersepuh emas yang indah.,.,894,895,O,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,Lukisan,896,903,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,itu,904,907,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,menggambarkan,908,921,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,seorang,922,929,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,perempuan,930,939,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,n,938,939,B-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,yang,940,944,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,memakai,945,952,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,topi,953,957,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,bulu,958,962,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,dan,963,966,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,kulit,967,972,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,ular,973,977,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,boa,978,981,I-stative_event,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,sedang,982,988,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,duduk,989,994,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,tegak,995,1000,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,sambil,1001,1007,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,mengangkat,1008,1018,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,sarung,1019,1025,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,tangan,1026,1032,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,bulu,1033,1037,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,berat,1038,1043,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,t,1042,1043,B-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,yang,1044,1048,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,menutupi,1049,1057,I-process,O,O,O
Metamorfosa_Samsa_-BI.txt,CURATION_USER,9,Lukisan itu menggambarkan seorang perempuan yang memakai topi bulu dan kulit ular boa sedang duduk tegak sambil mengangkat sarung tangan bulu berat yang menutupi seluruh lengan bawahnya ke arah orang yang melihatnya.,seluruh,1058,1065,I-process,O,O,O
